,id,title,description,difficulty,duration_minutes,author_user_id,is_public,metadata,created_at,updated_at
152,7490,Entrenamiento de fuerza,vacunacion,fácil,53,47,1,"{'calories_estimate': 292, 'equipment': 'dumbbells', 'recommended': True}",2026-04-19 11:37:48,2026-04-22 11:37:48
153,5432,Yoga para principiantes,desparasitada,intermedio,100,62,0,"{'calories_estimate': 624, 'equipment': 'none', 'recommended': True}",2026-04-08 11:37:48,2026-04-12 11:37:48
154,3650,Baile fitness,corte de uñas,intermedio,53,57,1,"{'calories_estimate': 115, 'equipment': 'none', 'recommended': False}",2026-04-07 11:37:48,2026-04-07 11:37:48
155,785,Baile fitness,motilada,fácil,22,47,1,"{'calories_estimate': 302, 'equipment': 'full gym', 'recommended': True}",2026-04-13 11:37:48,2026-04-14 11:37:48
156,5762,Entrenamiento funcional,vacunacion,intermedio,64,30,0,"{'calories_estimate': 381, 'equipment': 'none', 'recommended': True}",2026-04-21 11:37:48,2026-05-01 11:37:48
157,6938,Entrenamiento de fuerza,vacunacion,fácil,104,90,0,"{'calories_estimate': 235, 'equipment': 'dumbbells', 'recommended': True}",2026-04-03 11:37:48,2026-04-03 11:37:48
158,2337,Cardio intenso,corte de uñas,fácil,109,81,1,"{'calories_estimate': 726, 'equipment': 'dumbbells', 'recommended': True}",2026-04-18 11:37:48,2026-04-19 11:37:48
159,7070,Cardio intenso,desparasitada,fácil,63,43,1,"{'calories_estimate': 541, 'equipment': 'none', 'recommended': False}",2026-04-14 11:37:48,2026-04-15 11:37:48
160,975,Cardio intenso,esterilizacion,intermedio,90,96,0,"{'calories_estimate': 448, 'equipment': 'none', 'recommended': False}",2026-04-24 11:37:48,2026-04-29 11:37:48
161,3812,Cardio intenso,corte de uñas,fácil,102,14,0,"{'calories_estimate': 788, 'equipment': 'none', 'recommended': True}",2026-04-20 11:37:48,2026-04-22 11:37:48
162,3838,Cardio intenso,desparasitada,fácil,31,20,0,"{'calories_estimate': 426, 'equipment': 'dumbbells', 'recommended': True}",2026-04-08 11:37:48,2026-04-11 11:37:48
163,5891,Yoga para principiantes,vacunacion,fácil,24,71,0,"{'calories_estimate': 774, 'equipment': 'none', 'recommended': True}",2026-04-02 11:37:48,2026-04-02 11:37:48
164,129,Entrenamiento de fuerza,corte de uñas,fácil,119,89,1,"{'calories_estimate': 523, 'equipment': 'none', 'recommended': False}",2026-04-18 11:37:48,2026-04-23 11:37:48
165,8259,Entrenamiento de fuerza,motilada,avanzado,28,33,0,"{'calories_estimate': 635, 'equipment': 'full gym', 'recommended': True}",2026-04-19 11:37:48,2026-04-20 11:37:48
166,100,Baile fitness,esterilizacion,intermedio,68,12,0,"{'calories_estimate': 428, 'equipment': 'none', 'recommended': True}",2026-04-26 11:37:48,2026-05-05 11:37:48
167,3823,Cardio intenso,desparasitada,intermedio,90,83,0,"{'calories_estimate': 769, 'equipment': 'full gym', 'recommended': False}",2026-04-27 11:37:48,2026-05-07 11:37:48
168,3086,Entrenamiento funcional,vacunacion,avanzado,88,85,0,"{'calories_estimate': 678, 'equipment': 'none', 'recommended': True}",2026-04-22 11:37:48,2026-04-24 11:37:48
169,2826,Entrenamiento de fuerza,motilada,avanzado,28,53,0,"{'calories_estimate': 285, 'equipment': 'none', 'recommended': True}",2026-04-10 11:37:48,2026-04-12 11:37:48
170,1404,Entrenamiento de fuerza,corte de uñas,intermedio,54,25,0,"{'calories_estimate': 646, 'equipment': 'full gym', 'recommended': True}",2026-04-21 11:37:48,2026-04-29 11:37:48
171,5276,Cardio intenso,vacunacion,intermedio,52,7,1,"{'calories_estimate': 547, 'equipment': 'none', 'recommended': True}",2026-04-07 11:37:48,2026-04-08 11:37:48
172,7666,Entrenamiento funcional,vacunacion,avanzado,57,87,1,"{'calories_estimate': 221, 'equipment': 'dumbbells', 'recommended': True}",2026-04-02 11:37:48,2026-04-02 11:37:48
173,9225,Baile fitness,motilada,fácil,100,58,1,"{'calories_estimate': 467, 'equipment': 'full gym', 'recommended': True}",2026-05-02 11:37:48,2026-05-05 11:37:48
174,2535,Entrenamiento de fuerza,corte de uñas,avanzado,35,83,0,"{'calories_estimate': 265, 'equipment': 'none', 'recommended': True}",2026-04-08 11:37:48,2026-04-12 11:37:48
175,3935,Yoga para principiantes,esterilizacion,avanzado,79,76,1,"{'calories_estimate': 451, 'equipment': 'none', 'recommended': False}",2026-05-01 11:37:48,2026-05-05 11:37:48
176,9386,Entrenamiento funcional,desparasitada,intermedio,87,79,0,"{'calories_estimate': 324, 'equipment': 'none', 'recommended': True}",2026-04-12 11:37:48,2026-04-19 11:37:48
177,5984,Baile fitness,motilada,avanzado,45,53,0,"{'calories_estimate': 248, 'equipment': 'dumbbells', 'recommended': True}",2026-04-11 11:37:48,2026-04-15 11:37:48
178,5628,Yoga para principiantes,desparasitada,fácil,89,75,0,"{'calories_estimate': 610, 'equipment': 'full gym', 'recommended': False}",2026-04-30 11:37:48,2026-05-05 11:37:48
179,1671,Cardio intenso,vacunacion,intermedio,111,100,1,"{'calories_estimate': 160, 'equipment': 'none', 'recommended': True}",2026-04-15 11:37:48,2026-04-18 11:37:48
180,7834,Cardio intenso,esterilizacion,avanzado,84,53,1,"{'calories_estimate': 480, 'equipment': 'full gym', 'recommended': False}",2026-04-05 11:37:48,2026-04-13 11:37:48
181,5851,Entrenamiento de fuerza,corte de uñas,fácil,13,52,1,"{'calories_estimate': 489, 'equipment': 'full gym', 'recommended': False}",2026-04-04 11:37:48,2026-04-04 11:37:48
182,3339,Cardio intenso,corte de uñas,intermedio,75,88,1,"{'calories_estimate': 182, 'equipment': 'full gym', 'recommended': False}",2026-04-29 11:37:48,2026-05-08 11:37:48
183,7383,Entrenamiento de fuerza,motilada,fácil,36,29,0,"{'calories_estimate': 741, 'equipment': 'none', 'recommended': True}",2026-04-05 11:37:48,2026-04-13 11:37:48
184,3765,Entrenamiento funcional,vacunacion,intermedio,107,50,0,"{'calories_estimate': 484, 'equipment': 'full gym', 'recommended': True}",2026-04-05 11:37:48,2026-04-05 11:37:48
185,7889,Entrenamiento funcional,motilada,avanzado,113,46,0,"{'calories_estimate': 396, 'equipment': 'none', 'recommended': False}",2026-04-02 11:37:48,2026-04-07 11:37:48
186,3932,Yoga para principiantes,esterilizacion,fácil,18,64,0,"{'calories_estimate': 704, 'equipment': 'none', 'recommended': True}",2026-04-13 11:37:48,2026-04-15 11:37:48
187,5995,Cardio intenso,vacunacion,fácil,81,38,1,"{'calories_estimate': 223, 'equipment': 'none', 'recommended': False}",2026-04-03 11:37:48,2026-04-09 11:37:48
188,4399,Entrenamiento de fuerza,esterilizacion,avanzado,72,8,0,"{'calories_estimate': 498, 'equipment': 'dumbbells', 'recommended': False}",2026-04-21 11:37:48,2026-04-29 11:37:48
189,3329,Yoga para principiantes,esterilizacion,fácil,99,83,0,"{'calories_estimate': 506, 'equipment': 'full gym', 'recommended': True}",2026-04-23 11:37:48,2026-04-29 11:37:48
190,5405,Yoga para principiantes,vacunacion,avanzado,47,79,0,"{'calories_estimate': 316, 'equipment': 'full gym', 'recommended': True}",2026-04-19 11:37:48,2026-04-26 11:37:48
191,8640,Yoga para principiantes,vacunacion,avanzado,95,86,1,"{'calories_estimate': 791, 'equipment': 'full gym', 'recommended': True}",2026-04-18 11:37:48,2026-04-28 11:37:48
192,1730,Yoga para principiantes,corte de uñas,avanzado,24,26,1,"{'calories_estimate': 306, 'equipment': 'dumbbells', 'recommended': True}",2026-05-02 11:37:48,2026-05-07 11:37:48
193,8617,Entrenamiento de fuerza,corte de uñas,intermedio,118,61,0,"{'calories_estimate': 141, 'equipment': 'none', 'recommended': True}",2026-04-30 11:37:48,2026-05-09 11:37:48
194,6038,Entrenamiento de fuerza,motilada,avanzado,91,56,1,"{'calories_estimate': 234, 'equipment': 'full gym', 'recommended': False}",2026-04-14 11:37:48,2026-04-18 11:37:48
195,5371,Entrenamiento funcional,corte de uñas,intermedio,33,27,0,"{'calories_estimate': 206, 'equipment': 'none', 'recommended': False}",2026-04-22 11:37:48,2026-05-01 11:37:48
196,4508,Entrenamiento funcional,corte de uñas,avanzado,87,76,0,"{'calories_estimate': 495, 'equipment': 'dumbbells', 'recommended': False}",2026-04-02 11:37:48,2026-04-06 11:37:48
197,6552,Yoga para principiantes,vacunacion,intermedio,71,34,0,"{'calories_estimate': 430, 'equipment': 'dumbbells', 'recommended': True}",2026-04-27 11:37:48,2026-05-05 11:37:48
198,7536,Yoga para principiantes,vacunacion,fácil,47,21,1,"{'calories_estimate': 396, 'equipment': 'dumbbells', 'recommended': False}",2026-05-01 11:37:48,2026-05-02 11:37:48
199,8583,Baile fitness,vacunacion,fácil,39,19,0,"{'calories_estimate': 712, 'equipment': 'full gym', 'recommended': True}",2026-04-02 11:37:48,2026-04-08 11:37:48
200,8793,Yoga para principiantes,vacunacion,avanzado,25,62,1,"{'calories_estimate': 438, 'equipment': 'dumbbells', 'recommended': False}",2026-04-12 11:37:48,2026-04-13 11:37:48
201,1342,Entrenamiento de fuerza,motilada,avanzado,88,98,0,"{'calories_estimate': 680, 'equipment': 'none', 'recommended': False}",2026-04-22 11:37:48,2026-04-28 11:37:48
202,6330,Entrenamiento de fuerza,vacunacion,avanzado,24,56,1,"{'calories_estimate': 712, 'equipment': 'none', 'recommended': True}",2026-04-25 11:37:48,2026-04-28 11:37:48
203,416,Cardio intenso,desparasitada,fácil,60,48,1,"{'calories_estimate': 508, 'equipment': 'none', 'recommended': False}",2026-04-08 11:37:48,2026-04-15 11:37:48
204,2517,Entrenamiento funcional,desparasitada,avanzado,28,65,0,"{'calories_estimate': 493, 'equipment': 'dumbbells', 'recommended': True}",2026-04-05 11:37:48,2026-04-06 11:37:48
205,4490,Entrenamiento funcional,corte de uñas,intermedio,15,18,0,"{'calories_estimate': 336, 'equipment': 'none', 'recommended': True}",2026-04-13 11:37:48,2026-04-15 11:37:48
206,4324,Entrenamiento funcional,motilada,intermedio,83,26,1,"{'calories_estimate': 668, 'equipment': 'full gym', 'recommended': True}",2026-04-24 11:37:48,2026-04-25 11:37:48
207,7508,Cardio intenso,desparasitada,intermedio,104,56,1,"{'calories_estimate': 406, 'equipment': 'dumbbells', 'recommended': True}",2026-04-16 11:37:48,2026-04-21 11:37:48
208,3726,Cardio intenso,desparasitada,intermedio,69,75,1,"{'calories_estimate': 769, 'equipment': 'none', 'recommended': True}",2026-04-25 11:37:48,2026-04-29 11:37:48
209,9218,Baile fitness,desparasitada,intermedio,119,35,1,"{'calories_estimate': 734, 'equipment': 'full gym', 'recommended': False}",2026-05-02 11:37:48,2026-05-10 11:37:48
210,3894,Baile fitness,motilada,avanzado,33,37,1,"{'calories_estimate': 301, 'equipment': 'none', 'recommended': False}",2026-04-04 11:37:48,2026-04-07 11:37:48
211,8183,Entrenamiento funcional,corte de uñas,fácil,120,57,0,"{'calories_estimate': 314, 'equipment': 'full gym', 'recommended': True}",2026-04-15 11:37:48,2026-04-19 11:37:48
212,4457,Entrenamiento funcional,motilada,intermedio,86,64,0,"{'calories_estimate': 383, 'equipment': 'none', 'recommended': True}",2026-04-21 11:37:48,2026-04-30 11:37:48
213,5282,Cardio intenso,corte de uñas,fácil,65,73,1,"{'calories_estimate': 372, 'equipment': 'full gym', 'recommended': False}",2026-04-03 11:37:48,2026-04-09 11:37:48
214,686,Entrenamiento funcional,motilada,intermedio,89,75,0,"{'calories_estimate': 656, 'equipment': 'dumbbells', 'recommended': False}",2026-04-20 11:37:48,2026-04-23 11:37:48
215,1229,Yoga para principiantes,corte de uñas,fácil,83,21,0,"{'calories_estimate': 169, 'equipment': 'full gym', 'recommended': True}",2026-04-03 11:37:48,2026-04-11 11:37:48
216,5903,Cardio intenso,motilada,avanzado,115,83,0,"{'calories_estimate': 287, 'equipment': 'none', 'recommended': False}",2026-04-17 11:37:48,2026-04-18 11:37:48
217,4511,Baile fitness,desparasitada,intermedio,46,7,1,"{'calories_estimate': 274, 'equipment': 'full gym', 'recommended': True}",2026-04-23 11:37:48,2026-04-29 11:37:48
218,4675,Entrenamiento funcional,desparasitada,avanzado,105,99,1,"{'calories_estimate': 469, 'equipment': 'none', 'recommended': False}",2026-04-27 11:37:48,2026-04-30 11:37:48
219,6754,Baile fitness,esterilizacion,fácil,47,71,1,"{'calories_estimate': 339, 'equipment': 'full gym', 'recommended': False}",2026-04-04 11:37:48,2026-04-05 11:37:48
220,8405,Yoga para principiantes,esterilizacion,avanzado,28,82,1,"{'calories_estimate': 598, 'equipment': 'dumbbells', 'recommended': False}",2026-04-29 11:37:48,2026-04-30 11:37:48
221,6349,Baile fitness,esterilizacion,avanzado,86,92,0,"{'calories_estimate': 356, 'equipment': 'full gym', 'recommended': True}",2026-04-23 11:37:48,2026-04-23 11:37:48
222,116,Entrenamiento de fuerza,desparasitada,intermedio,54,93,0,"{'calories_estimate': 727, 'equipment': 'dumbbells', 'recommended': True}",2026-04-22 11:37:48,2026-05-01 11:37:48
223,9215,Entrenamiento funcional,esterilizacion,intermedio,23,62,0,"{'calories_estimate': 288, 'equipment': 'dumbbells', 'recommended': True}",2026-04-17 11:37:48,2026-04-24 11:37:48
224,2478,Entrenamiento de fuerza,esterilizacion,avanzado,41,89,0,"{'calories_estimate': 409, 'equipment': 'full gym', 'recommended': True}",2026-04-09 11:37:48,2026-04-12 11:37:48
225,1091,Yoga para principiantes,vacunacion,avanzado,88,96,0,"{'calories_estimate': 335, 'equipment': 'dumbbells', 'recommended': True}",2026-04-08 11:37:48,2026-04-10 11:37:48
226,1589,Yoga para principiantes,desparasitada,intermedio,81,62,0,"{'calories_estimate': 288, 'equipment': 'full gym', 'recommended': True}",2026-04-07 11:37:48,2026-04-12 11:37:48
227,8353,Entrenamiento de fuerza,corte de uñas,fácil,101,20,1,"{'calories_estimate': 736, 'equipment': 'dumbbells', 'recommended': False}",2026-04-19 11:37:48,2026-04-20 11:37:48
228,8659,Baile fitness,vacunacion,avanzado,10,48,1,"{'calories_estimate': 602, 'equipment': 'full gym', 'recommended': True}",2026-04-22 11:37:48,2026-05-01 11:37:48
229,5042,Cardio intenso,corte de uñas,fácil,11,92,0,"{'calories_estimate': 122, 'equipment': 'dumbbells', 'recommended': True}",2026-04-29 11:37:48,2026-04-30 11:37:48
230,6060,Yoga para principiantes,vacunacion,intermedio,81,99,0,"{'calories_estimate': 492, 'equipment': 'full gym', 'recommended': False}",2026-04-07 11:37:48,2026-04-10 11:37:48
231,8800,Baile fitness,vacunacion,avanzado,77,17,1,"{'calories_estimate': 725, 'equipment': 'dumbbells', 'recommended': True}",2026-04-26 11:37:48,2026-04-27 11:37:48
232,3946,Cardio intenso,corte de uñas,avanzado,117,75,1,"{'calories_estimate': 449, 'equipment': 'dumbbells', 'recommended': False}",2026-04-14 11:37:48,2026-04-17 11:37:48
233,2857,Entrenamiento funcional,corte de uñas,fácil,80,7,0,"{'calories_estimate': 344, 'equipment': 'full gym', 'recommended': False}",2026-04-26 11:37:48,2026-04-27 11:37:48
234,535,Baile fitness,vacunacion,intermedio,60,18,0,"{'calories_estimate': 755, 'equipment': 'full gym', 'recommended': True}",2026-04-06 11:37:48,2026-04-14 11:37:48
235,4678,Entrenamiento funcional,esterilizacion,intermedio,101,19,1,"{'calories_estimate': 354, 'equipment': 'dumbbells', 'recommended': False}",2026-04-24 11:37:48,2026-05-02 11:37:48
236,7487,Entrenamiento funcional,vacunacion,intermedio,112,5,0,"{'calories_estimate': 581, 'equipment': 'full gym', 'recommended': False}",2026-04-07 11:37:48,2026-04-11 11:37:48
237,1592,Yoga para principiantes,desparasitada,fácil,75,70,0,"{'calories_estimate': 356, 'equipment': 'dumbbells', 'recommended': False}",2026-04-06 11:37:48,2026-04-15 11:37:48
238,8441,Entrenamiento funcional,vacunacion,intermedio,117,100,1,"{'calories_estimate': 715, 'equipment': 'none', 'recommended': False}",2026-04-07 11:37:48,2026-04-15 11:37:48
239,8129,Entrenamiento funcional,corte de uñas,fácil,80,12,1,"{'calories_estimate': 751, 'equipment': 'none', 'recommended': False}",2026-04-09 11:37:48,2026-04-16 11:37:48
240,4639,Yoga para principiantes,corte de uñas,intermedio,51,2,0,"{'calories_estimate': 437, 'equipment': 'none', 'recommended': True}",2026-04-16 11:37:48,2026-04-17 11:37:48
241,2153,Cardio intenso,vacunacion,fácil,75,71,1,"{'calories_estimate': 303, 'equipment': 'full gym', 'recommended': True}",2026-04-05 11:37:48,2026-04-07 11:37:48
242,2414,Entrenamiento funcional,desparasitada,fácil,10,12,0,"{'calories_estimate': 408, 'equipment': 'dumbbells', 'recommended': True}",2026-04-20 11:37:48,2026-04-22 11:37:48
243,2355,Yoga para principiantes,desparasitada,fácil,119,81,0,"{'calories_estimate': 768, 'equipment': 'dumbbells', 'recommended': True}",2026-05-02 11:37:48,2026-05-05 11:37:48
244,4881,Cardio intenso,motilada,avanzado,43,10,0,"{'calories_estimate': 642, 'equipment': 'none', 'recommended': True}",2026-04-27 11:37:48,2026-04-27 11:37:48
245,8994,Yoga para principiantes,motilada,intermedio,84,48,1,"{'calories_estimate': 536, 'equipment': 'dumbbells', 'recommended': False}",2026-04-09 11:37:48,2026-04-14 11:37:48
246,6539,Entrenamiento funcional,esterilizacion,fácil,23,78,1,"{'calories_estimate': 694, 'equipment': 'dumbbells', 'recommended': False}",2026-04-03 11:37:48,2026-04-10 11:37:48
247,8645,Cardio intenso,corte de uñas,avanzado,80,63,0,"{'calories_estimate': 754, 'equipment': 'full gym', 'recommended': False}",2026-04-13 11:37:48,2026-04-13 11:37:48
248,5307,Yoga para principiantes,esterilizacion,fácil,61,13,1,"{'calories_estimate': 363, 'equipment': 'full gym', 'recommended': True}",2026-04-29 11:37:48,2026-05-07 11:37:48
249,6299,Baile fitness,corte de uñas,avanzado,38,97,1,"{'calories_estimate': 595, 'equipment': 'full gym', 'recommended': True}",2026-04-05 11:37:48,2026-04-12 11:37:48
250,8765,Entrenamiento de fuerza,desparasitada,fácil,106,64,1,"{'calories_estimate': 635, 'equipment': 'full gym', 'recommended': True}",2026-04-24 11:37:48,2026-04-29 11:37:48
251,6151,Baile fitness,esterilizacion,avanzado,65,94,0,"{'calories_estimate': 320, 'equipment': 'none', 'recommended': True}",2026-04-27 11:37:48,2026-04-27 11:37:48
252,304,Entrenamiento de fuerza,corte de uñas,fácil,19,31,0,"{'calories_estimate': 302, 'equipment': 'dumbbells', 'recommended': False}",2026-04-24 11:37:48,2026-05-04 11:37:48
253,8560,Yoga para principiantes,esterilizacion,fácil,18,39,1,"{'calories_estimate': 726, 'equipment': 'dumbbells', 'recommended': True}",2026-04-26 11:37:48,2026-04-27 11:37:48
254,6816,Entrenamiento de fuerza,esterilizacion,fácil,33,74,0,"{'calories_estimate': 257, 'equipment': 'dumbbells', 'recommended': False}",2026-04-24 11:37:48,2026-04-28 11:37:48
255,3212,Entrenamiento de fuerza,motilada,fácil,84,59,1,"{'calories_estimate': 546, 'equipment': 'dumbbells', 'recommended': True}",2026-04-10 11:37:48,2026-04-16 11:37:48
256,3786,Cardio intenso,motilada,fácil,104,55,0,"{'calories_estimate': 443, 'equipment': 'none', 'recommended': False}",2026-04-11 11:37:48,2026-04-20 11:37:48
257,4635,Cardio intenso,desparasitada,fácil,92,97,0,"{'calories_estimate': 624, 'equipment': 'dumbbells', 'recommended': False}",2026-04-24 11:37:48,2026-04-29 11:37:48
258,5604,Cardio intenso,corte de uñas,fácil,89,67,0,"{'calories_estimate': 557, 'equipment': 'dumbbells', 'recommended': False}",2026-04-21 11:37:48,2026-04-25 11:37:48
259,1903,Yoga para principiantes,desparasitada,avanzado,100,6,0,"{'calories_estimate': 702, 'equipment': 'dumbbells', 'recommended': False}",2026-04-28 11:37:48,2026-04-28 11:37:48
260,6790,Entrenamiento de fuerza,corte de uñas,avanzado,62,90,0,"{'calories_estimate': 760, 'equipment': 'none', 'recommended': True}",2026-04-23 11:37:48,2026-04-24 11:37:48
261,6831,Entrenamiento funcional,corte de uñas,fácil,47,47,1,"{'calories_estimate': 240, 'equipment': 'none', 'recommended': True}",2026-04-22 11:37:48,2026-05-02 11:37:48
262,5192,Yoga para principiantes,esterilizacion,fácil,32,86,1,"{'calories_estimate': 734, 'equipment': 'dumbbells', 'recommended': True}",2026-04-21 11:37:48,2026-04-25 11:37:48
263,2287,Entrenamiento funcional,esterilizacion,avanzado,50,56,0,"{'calories_estimate': 658, 'equipment': 'dumbbells', 'recommended': True}",2026-04-02 11:37:48,2026-04-05 11:37:48
264,3570,Baile fitness,motilada,fácil,73,67,0,"{'calories_estimate': 318, 'equipment': 'full gym', 'recommended': True}",2026-04-16 11:37:48,2026-04-19 11:37:48
265,8080,Baile fitness,motilada,intermedio,10,33,0,"{'calories_estimate': 417, 'equipment': 'none', 'recommended': False}",2026-04-29 11:37:48,2026-05-04 11:37:48
266,5513,Cardio intenso,esterilizacion,intermedio,16,45,0,"{'calories_estimate': 691, 'equipment': 'dumbbells', 'recommended': True}",2026-04-10 11:37:48,2026-04-10 11:37:48
267,7965,Cardio intenso,corte de uñas,avanzado,11,2,1,"{'calories_estimate': 223, 'equipment': 'none', 'recommended': False}",2026-04-02 11:37:48,2026-04-04 11:37:48
268,5636,Yoga para principiantes,vacunacion,intermedio,47,85,1,"{'calories_estimate': 583, 'equipment': 'dumbbells', 'recommended': False}",2026-04-08 11:37:48,2026-04-13 11:37:48
269,4608,Entrenamiento de fuerza,corte de uñas,avanzado,11,18,0,"{'calories_estimate': 511, 'equipment': 'full gym', 'recommended': True}",2026-04-10 11:37:48,2026-04-13 11:37:48
270,7710,Yoga para principiantes,esterilizacion,fácil,77,69,0,"{'calories_estimate': 558, 'equipment': 'full gym', 'recommended': False}",2026-04-27 11:37:48,2026-04-30 11:37:48
271,1807,Yoga para principiantes,esterilizacion,intermedio,22,84,1,"{'calories_estimate': 210, 'equipment': 'none', 'recommended': False}",2026-04-18 11:37:48,2026-04-24 11:37:48
272,8764,Baile fitness,motilada,intermedio,74,6,1,"{'calories_estimate': 119, 'equipment': 'dumbbells', 'recommended': False}",2026-04-16 11:37:48,2026-04-24 11:37:48
273,398,Yoga para principiantes,corte de uñas,intermedio,91,44,1,"{'calories_estimate': 485, 'equipment': 'full gym', 'recommended': True}",2026-04-23 11:37:48,2026-04-24 11:37:48
274,8532,Cardio intenso,motilada,fácil,89,29,0,"{'calories_estimate': 138, 'equipment': 'none', 'recommended': True}",2026-04-16 11:37:48,2026-04-23 11:37:48
275,9420,Entrenamiento funcional,esterilizacion,intermedio,88,95,0,"{'calories_estimate': 542, 'equipment': 'none', 'recommended': False}",2026-04-07 11:37:48,2026-04-07 11:37:48
276,7652,Cardio intenso,corte de uñas,fácil,19,67,0,"{'calories_estimate': 629, 'equipment': 'dumbbells', 'recommended': False}",2026-04-27 11:37:48,2026-05-06 11:37:48
277,9162,Yoga para principiantes,vacunacion,intermedio,31,99,0,"{'calories_estimate': 275, 'equipment': 'full gym', 'recommended': True}",2026-04-05 11:37:48,2026-04-08 11:37:48
278,3981,Entrenamiento de fuerza,vacunacion,fácil,117,92,1,"{'calories_estimate': 592, 'equipment': 'dumbbells', 'recommended': False}",2026-04-18 11:37:48,2026-04-21 11:37:48
279,3580,Entrenamiento de fuerza,vacunacion,intermedio,71,29,0,"{'calories_estimate': 175, 'equipment': 'none', 'recommended': False}",2026-04-13 11:37:48,2026-04-18 11:37:48
280,6031,Cardio intenso,desparasitada,avanzado,41,28,1,"{'calories_estimate': 612, 'equipment': 'none', 'recommended': False}",2026-04-12 11:37:48,2026-04-20 11:37:48
281,6276,Entrenamiento funcional,esterilizacion,avanzado,17,66,1,"{'calories_estimate': 622, 'equipment': 'none', 'recommended': False}",2026-04-15 11:37:48,2026-04-20 11:37:48
282,241,Baile fitness,desparasitada,intermedio,114,5,1,"{'calories_estimate': 383, 'equipment': 'none', 'recommended': False}",2026-04-21 11:37:48,2026-04-30 11:37:48
283,2293,Baile fitness,corte de uñas,intermedio,82,52,1,"{'calories_estimate': 330, 'equipment': 'dumbbells', 'recommended': False}",2026-04-28 11:37:48,2026-04-29 11:37:48
284,6437,Cardio intenso,corte de uñas,fácil,43,56,0,"{'calories_estimate': 687, 'equipment': 'none', 'recommended': False}",2026-04-06 11:37:48,2026-04-14 11:37:48
285,8746,Cardio intenso,vacunacion,intermedio,43,2,0,"{'calories_estimate': 381, 'equipment': 'full gym', 'recommended': True}",2026-04-18 11:37:48,2026-04-24 11:37:48
286,9245,Cardio intenso,desparasitada,fácil,92,55,0,"{'calories_estimate': 524, 'equipment': 'dumbbells', 'recommended': True}",2026-04-21 11:37:48,2026-04-23 11:37:48
287,6718,Entrenamiento de fuerza,corte de uñas,fácil,18,46,1,"{'calories_estimate': 632, 'equipment': 'none', 'recommended': True}",2026-04-23 11:37:48,2026-04-28 11:37:48
288,8225,Entrenamiento funcional,desparasitada,fácil,61,90,1,"{'calories_estimate': 364, 'equipment': 'none', 'recommended': True}",2026-04-20 11:37:48,2026-04-25 11:37:48
289,347,Entrenamiento funcional,motilada,fácil,24,94,0,"{'calories_estimate': 502, 'equipment': 'full gym', 'recommended': True}",2026-04-19 11:37:48,2026-04-19 11:37:48
290,4989,Entrenamiento de fuerza,motilada,avanzado,56,96,0,"{'calories_estimate': 216, 'equipment': 'full gym', 'recommended': False}",2026-04-20 11:37:48,2026-04-28 11:37:48
291,9929,Baile fitness,esterilizacion,avanzado,29,7,0,"{'calories_estimate': 652, 'equipment': 'none', 'recommended': False}",2026-04-04 11:37:48,2026-04-08 11:37:48
292,1832,Entrenamiento funcional,vacunacion,intermedio,52,48,1,"{'calories_estimate': 341, 'equipment': 'full gym', 'recommended': True}",2026-04-28 11:37:48,2026-04-28 11:37:48
293,5729,Cardio intenso,motilada,fácil,107,2,1,"{'calories_estimate': 267, 'equipment': 'none', 'recommended': False}",2026-04-20 11:37:48,2026-04-21 11:37:48
294,5873,Baile fitness,vacunacion,fácil,65,73,1,"{'calories_estimate': 798, 'equipment': 'full gym', 'recommended': False}",2026-04-30 11:37:48,2026-05-05 11:37:48
295,7270,Entrenamiento funcional,corte de uñas,fácil,23,69,1,"{'calories_estimate': 143, 'equipment': 'full gym', 'recommended': True}",2026-04-06 11:37:48,2026-04-16 11:37:48
296,2328,Entrenamiento funcional,motilada,intermedio,43,28,1,"{'calories_estimate': 558, 'equipment': 'dumbbells', 'recommended': True}",2026-04-16 11:37:48,2026-04-26 11:37:48
297,5989,Entrenamiento funcional,esterilizacion,avanzado,96,37,0,"{'calories_estimate': 263, 'equipment': 'dumbbells', 'recommended': True}",2026-05-01 11:37:48,2026-05-02 11:37:48
298,2055,Entrenamiento funcional,motilada,fácil,67,94,0,"{'calories_estimate': 180, 'equipment': 'none', 'recommended': True}",2026-04-27 11:37:48,2026-04-27 11:37:48
299,3405,Cardio intenso,esterilizacion,intermedio,101,41,1,"{'calories_estimate': 512, 'equipment': 'none', 'recommended': False}",2026-04-21 11:37:48,2026-04-22 11:37:48
300,2501,Entrenamiento de fuerza,corte de uñas,fácil,94,3,0,"{'calories_estimate': 292, 'equipment': 'dumbbells', 'recommended': True}",2026-04-05 11:37:48,2026-04-12 11:37:48
301,7369,Entrenamiento de fuerza,motilada,fácil,82,50,0,"{'calories_estimate': 340, 'equipment': 'dumbbells', 'recommended': False}",2026-04-03 11:37:48,2026-04-06 11:37:48
302,7111,Cardio intenso,desparasitada,fácil,84,37,0,"{'calories_estimate': 795, 'equipment': 'none', 'recommended': True}",2026-04-30 11:37:48,2026-05-06 11:37:48
303,2689,Entrenamiento funcional,motilada,avanzado,25,19,0,"{'calories_estimate': 550, 'equipment': 'full gym', 'recommended': True}",2026-04-28 11:37:48,2026-05-03 11:37:48
